obj_id,object_name,source,label,label_source,period,duration,depth,stellar_radius,stellar_mass,stellar_mag
6312314,K01625.01,KOI,0.0,FALSE POSITIVE,1.221204888,1.8511,112.0,0.997,0.867,14.135
6312521,K03656.01,KOI,0.0,FALSE POSITIVE,3.01551943,3.1713,160000.0,2.761,1.306,17.357
6312534,K01689.01,KOI,0.0,FALSE POSITIVE,1.507761203,3.096,2770.0,0.818,0.826,15.583
6314173,K03708.01,KOI,0.0,FALSE POSITIVE,1.433262401,6.2205,429000.0,1.959,1.442,17.719
6314185,K03752.01,KOI,0.0,FALSE POSITIVE,1.433262145,5.6316,1850.0,1.068,0.864,14.888
63189173,63189173,TOI,1.0,KP,2.2984058,2.0873186,30832.05373,0.794584,0.974,12.8033
63190194,63190194,TOI,1.0,PC,1.7459947,2.217,18190.0,0.94,0.974,13.4277
63211674,63211674,TOI,1.0,KP,8.6004516,8.950521,3575.661423,2.3108399,0.974,13.1981
63232997,63232997,TOI,1.0,PC,7.1304113,3.081,4490.0,1.93,0.974,12.5873
63283780,63283780,TOI,1.0,KP,7.9726644,2.5395549,3581.149392,0.637495,0.974,13.0702
63303499,63303499,TOI,0.0,FP,1.9271328,4.5530077,585.8978628,1.25,0.974,10.194
63307816,63307816,TOI,1.0,PC,8.9533044,5.747,6349.0,1.46,0.974,13.1823
6342333,K02065.01,KOI,1.0,CONFIRMED,80.2321467,4.656,889.0,0.888,0.92,14.32
6342980,K05263.01,KOI,0.0,FALSE POSITIVE,273.169948,2.701,283.0,1.65,1.077,13.831
6343170,K02419.01,KOI,1.0,CONFIRMED,9.95667035,3.534,587.0,1.115,1.048,15.309
6343576,K04438.01,KOI,0.0,FALSE POSITIVE,6.39903778,3.15,187.0,4.856,1.66,13.507
63452790,63452790,TOI,1.0,KP,2.6843081,2.7683352,18209.92066,1.01895,0.974,13.814
6345732,K02857.01,KOI,1.0,CONFIRMED,20.2642023,4.664,185.0,1.291,1.084,13.701
6345758,K06689.01,KOI,1.0,CANDIDATE,3.37116682,4.708,71.4,1.163,0.958,15.03
6346809,K02775.01,KOI,1.0,CANDIDATE,17.57704569,2.022,670.0,0.901,0.819,14.94
6346894,K05264.01,KOI,1.0,CANDIDATE,52.69092296,2.31,1490.0,1.077,0.974,12.358
63470437,63470437,TOI,1.0,PC,1.2126653,1.356,5132.0,1.51,0.974,13.4357
6347299,K00661.01,KOI,1.0,CONFIRMED,14.40090414,4.1682,380.0,1.198,0.976,13.909
6347434,K05265.01,KOI,0.0,FALSE POSITIVE,425.22927,6.76,829.0,0.492,0.502,15.973
6347890,K05266.01,KOI,1.0,CANDIDATE,37.71508287,1.8,1490.0,1.077,0.974,15.294
6349881,K04121.01,KOI,1.0,CONFIRMED,198.088873,7.955,1030.0,0.969,0.855,15.717
6350031,K05267.01,KOI,1.0,CANDIDATE,5.1779065,5.366,130.0,2.589,1.427,14.326
6350476,K02710.01,KOI,0.0,FALSE POSITIVE,1.110599919,1.3493,158.0,0.867,0.796,14.139
6350522,K07565.01,KOI,0.0,FALSE POSITIVE,491.52571,12.43,457.0,0.669,0.661,15.043
6350882,K04410.01,KOI,1.0,CANDIDATE,5.04404366,1.682,237.0,0.951,1.027,15.744
6351097,K02618.01,KOI,0.0,FALSE POSITIVE,12.49117388,2.848,190.0,0.911,0.875,14.521
63550960,63550960,TOI,1.0,APC,2.2473177,1.325,6242.0,1.68,0.974,12.1475
6356207,K02021.01,KOI,1.0,CONFIRMED,3.76417012,2.0111,558.0,0.728,0.813,15.484
6356400,K07776.01,KOI,1.0,CANDIDATE,541.92452,21.4,1500.0,0.614,0.601,15.671
6356506,K08263.01,KOI,1.0,CANDIDATE,280.55544,12.757,401.0,1.078,1.129,15.16
6356692,K02948.01,KOI,1.0,CONFIRMED,11.39169531,5.0,51.0,1.249,0.897,11.926
6356885,K04378.01,KOI,0.0,FALSE POSITIVE,343.42046,11.11,483.0,0.967,0.999,15.223
6357290,K03040.01,KOI,1.0,CANDIDATE,4.8099878,1.97,288.0,0.934,1.021,15.667
63586213,63586213,TOI,1.0,PC,4.071096,2.988,5872.0,1.68,0.974,12.6167
6358937,K04794.01,KOI,1.0,CANDIDATE,24.5041103,6.065,120.0,0.962,0.854,14.375
6359175,K04703.01,KOI,0.0,FALSE POSITIVE,349.03703,4.76,777.0,0.824,0.899,15.499
6359320,K01127.01,KOI,1.0,CONFIRMED,5.32667299,3.4045,611.0,0.921,1.016,15.808
6359798,K01121.01,KOI,0.0,FALSE POSITIVE,14.15402428,4.47001,61600.0,1.037,0.994,12.932
6359802,K03399.01,KOI,0.0,FALSE POSITIVE,14.15402615,4.115,21700.0,0.661,0.65,15.056
6359820,K04283.01,KOI,0.0,FALSE POSITIVE,331.81534,10.56,370.0,0.956,1.04,15.027
6359881,K05268.01,KOI,1.0,CANDIDATE,474.22897,13.05,475.0,0.925,1.039,15.322
6359926,K04391.01,KOI,1.0,CANDIDATE,49.4746966,10.46,291.0,0.928,0.94,14.955
6359929,K05269.01,KOI,1.0,CANDIDATE,371.50631,8.854,992.0,0.924,0.965,15.392
6362386,K06146.01,KOI,0.0,FALSE POSITIVE,4.592401261,4.96038,87400.0,1.724,1.488,12.93
6362874,K01128.01,KOI,1.0,CONFIRMED,0.974868896,1.6191,198.0,0.832,0.924,13.507
6363494,K03634.01,KOI,0.0,FALSE POSITIVE,1.815632406,3.35773,61600.0,2.408,2.485,14.42
6363560,K05270.01,KOI,0.0,FALSE POSITIVE,606.9148877,5.96,1490.0,1.077,0.974,13.532
6364064,K05271.01,KOI,0.0,FALSE POSITIVE,5.24331899,11.137,107.0,0.735,0.823,15.196
6364067,K04221.01,KOI,0.0,FALSE POSITIVE,5.2438982,7.881,162.0,0.927,0.932,15.563
6364126,K06690.01,KOI,0.0,FALSE POSITIVE,5.2434664,18.47,119.0,0.766,0.802,14.901
6364143,K05272.01,KOI,0.0,FALSE POSITIVE,5.2433865,12.472,65.4,0.902,0.988,14.579
6364162,K02889.01,KOI,0.0,FALSE POSITIVE,5.24364571,16.984,270.0,1.056,1.032,15.163
6364195,K06691.01,KOI,0.0,FALSE POSITIVE,5.2439542,9.82,144.0,0.691,0.768,15.924
6364200,K06692.01,KOI,0.0,FALSE POSITIVE,5.2441517,9.69,90.1,0.925,1.008,15.862
6364215,K02404.01,KOI,1.0,CANDIDATE,2.10081629,2.8182,169.0,0.918,0.974,15.656
6364247,K06693.01,KOI,0.0,FALSE POSITIVE,5.2443332,11.268,29.9,0.971,1.057,13.636
6364276,K02873.01,KOI,0.0,FALSE POSITIVE,5.24368302,10.873,225.0,0.629,0.619,15.29
6364294,K06694.01,KOI,0.0,FALSE POSITIVE,5.2436612,11.39,88.3,1.145,1.166,15.479
6364307,K05273.01,KOI,0.0,FALSE POSITIVE,5.2435703,15.864,229.0,0.722,0.822,15.829
6364327,K01744.01,KOI,0.0,FALSE POSITIVE,5.24372504,17.136,234.0,0.867,0.777,14.579
6364582,K03456.01,KOI,1.0,CONFIRMED,30.8609783,4.216,129.0,0.833,0.902,12.988
6365156,K00662.01,KOI,1.0,CONFIRMED,10.21418792,5.8201,304.0,1.332,1.151,13.336
6365321,K01123.01,KOI,0.0,FALSE POSITIVE,0.848483947,1.4451,1910.0,0.936,1.019,15.323
63659057,63659057,TOI,1.0,PC,15.7866044,6.116,6960.0,1.33,0.974,13.0251
6366559,K05274.01,KOI,1.0,CANDIDATE,55.7583803,2.497,133.0,1.403,0.918,12.746
6367439,K06695.01,KOI,0.0,FALSE POSITIVE,3.7789374,10.767,56.0,0.605,0.601,13.548
6367628,K06696.01,KOI,0.0,FALSE POSITIVE,1.88984957,19.45,250000.0,0.716,0.695,13.035
6367663,K05275.01,KOI,1.0,CANDIDATE,3.781123,8.15,90.4,1.216,0.951,14.531
6368175,K03503.01,KOI,1.0,CONFIRMED,21.1876185,3.69,71.7,0.849,0.925,13.827
6368222,K06697.01,KOI,1.0,CANDIDATE,82.97062172,8.22,1490.0,1.077,0.974,13.678
6368230,K03356.01,KOI,1.0,CONFIRMED,26.0841212,6.141,260.0,0.835,0.933,15.44
6368905,K05276.01,KOI,1.0,CANDIDATE,220.720142,8.186,863.0,0.696,0.77,15.827
6369131,K04554.01,KOI,1.0,CANDIDATE,8.0772455,7.272,79.2,2.032,1.239,14.579
6369548,K05277.01,KOI,0.0,FALSE POSITIVE,634.84739,16.186,543.0,8.611,2.571,12.532
6369845,K07777.01,KOI,0.0,FALSE POSITIVE,27.6760342,4.234,267.0,3.224,1.051,13.33
63698669,63698669,TOI,1.0,PC,1837.889731,5.1231542,784.5879336,0.795285,0.974,9.9312
6370120,K02811.01,KOI,0.0,FALSE POSITIVE,1.35477049,1.618,145.0,0.689,0.723,15.169
63717709,63717709,TOI,1.0,PC,5.4439776,2.9570233,9179.060848,1.41985,0.974,13.0772
63718617,63718617,TOI,1.0,PC,3.8363055,7.175,3861.0,2.6,0.974,11.4808
6372194,K05278.01,KOI,1.0,CANDIDATE,281.5921577,5.673,9310.0,0.713,0.797,15.87
6372268,K06698.01,KOI,1.0,CANDIDATE,5.22422449,4.56,1490.0,1.077,0.974,11.446
6373680,K02127.01,KOI,0.0,FALSE POSITIVE,2.87066026,1.541,451.0,0.796,0.875,15.413
6381846,K00509.01,KOI,1.0,CONFIRMED,4.16696628,2.7535,878.0,0.943,0.914,14.883
6382217,K02036.01,KOI,1.0,CONFIRMED,8.41100305,2.4553,756.0,0.539,0.552,15.773
6383595,K04231.01,KOI,0.0,FALSE POSITIVE,24.9097436,3.856,150.0,1.757,1.227,13.073
6383785,K00239.02,KOI,1.0,CONFIRMED,3.62275506,2.7868,181.0,1.216,1.032,14.762
6383821,K01238.01,KOI,1.0,CONFIRMED,27.07237655,6.9592,514.0,0.965,1.075,14.556
63844530,63844530,TOI,1.0,PC,5.5867425,2.46,15688.0,1.02,0.974,13.2903
6384840,K06699.01,KOI,0.0,FALSE POSITIVE,2.49904083,2.651,128.0,0.93,0.906,15.671
6385302,K07566.01,KOI,0.0,FALSE POSITIVE,411.5403964,17.33,1490.0,1.077,0.974,15.352
6386784,K06700.01,KOI,0.0,FALSE POSITIVE,1.99567242,3.58,18.0,1.69,1.207,11.945
6387450,K01228.01,KOI,0.0,FALSE POSITIVE,3.661326482,2.5714,17800.0,0.798,0.737,14.349
6387542,K01626.01,KOI,1.0,CONFIRMED,2.53475568,4.5716,463.0,0.806,0.808,15.341
6387557,K05279.01,KOI,1.0,CANDIDATE,103.722152,6.061,297.0,1.143,1.019,14.775
6387887,K05280.01,KOI,0.0,FALSE POSITIVE,0.650701055,0.89164,371000.0,3.701,3.235,17.037
6387969,K01617.01,KOI,0.0,FALSE POSITIVE,135.9079575,1.83,1490.0,1.077,0.974,11.579
6388770,K03035.01,KOI,0.0,FALSE POSITIVE,21.3419702,10.73,1490.0,1.077,0.974,13.87
6390236,K06701.01,KOI,0.0,FALSE POSITIVE,0.89879279,1.031,26.6,1.096,1.031,11.203
6390824,K01234.01,KOI,0.0,FALSE POSITIVE,0.973547911,2.2858,436.0,0.863,0.944,15.46
6392727,K00851.01,KOI,1.0,CONFIRMED,4.583520948,2.7055,3810.0,0.877,0.973,15.287
6404965,6404965,TOI,1.0,PC,4.8692603,2.538,5510.0,0.7,0.974,11.9812
64071894,64071894,TOI,1.0,PC,17.5288347,2.1115133,1131.507568,0.829519,0.974,9.6438
64198376,64198376,TOI,1.0,PC,3.1739167,3.65,2669.0,3.17,0.974,12.8736
6421137,K04739.01,KOI,0.0,FALSE POSITIVE,118.4039,5.593,426.0,1.64,1.213,11.426
6421188,K06702.01,KOI,0.0,FALSE POSITIVE,16.43435283,5.15682,45700.0,1.134,0.986,13.814
64214215,64214215,TOI,1.0,APC,1.3570332,1.161,2150.0,1.077,0.974,11.4204
6421483,K06703.01,KOI,0.0,FALSE POSITIVE,2.158398259,8.1633,93000.0,1.946,0.829,13.024
6421503,K03990.01,KOI,0.0,FALSE POSITIVE,2.15839583,8.09,352.0,0.662,0.732,15.239
6421937,K06704.01,KOI,0.0,FALSE POSITIVE,359.534371,24.205,5730.0,5.899,1.935,13.925
6422070,K00852.01,KOI,1.0,CONFIRMED,3.76181843,3.5176,511.0,0.949,0.974,15.257
6422155,K00510.01,KOI,1.0,CONFIRMED,2.940304817,2.7226,472.0,1.054,0.964,14.532
6422367,K00559.01,KOI,0.0,FALSE POSITIVE,4.33144839,2.58,216.0,0.728,0.686,14.791
6423922,K06705.01,KOI,1.0,CANDIDATE,0.9951412,5.588,102.0,0.109,0.101,15.673
6424561,K04900.01,KOI,1.0,CANDIDATE,6.6716723,2.693,154.0,1.021,1.031,15.134
6425377,K05281.01,KOI,1.0,CANDIDATE,263.90141,4.303,807.0,6.247,1.902,13.485
6425597,K04861.01,KOI,1.0,CANDIDATE,29.1206519,2.89,416.0,0.788,0.872,15.536
6425957,K00663.01,KOI,1.0,CONFIRMED,2.755637216,1.8559,537.0,0.553,0.57,13.506
6426592,K03554.01,KOI,0.0,FALSE POSITIVE,394.6781627,6.05443,253000.0,0.83,0.803,15.207
64282927,64282927,TOI,1.0,PC,1.8826035,1.712,337.0,0.78,0.974,9.0331
6428602,K05282.01,KOI,0.0,FALSE POSITIVE,59.742966,6.78,285.0,7.322,1.454,13.084
6428700,K00853.01,KOI,1.0,CONFIRMED,8.20396958,2.9667,1020.0,0.826,0.785,15.376
6428794,K04054.01,KOI,1.0,CONFIRMED,169.135056,8.931,641.0,0.801,0.82,14.566
6428942,K06706.01,KOI,0.0,FALSE POSITIVE,534.86668,8.19,565.0,1.791,1.395,13.845
6429812,K02408.01,KOI,1.0,CONFIRMED,94.289223,4.102,505.0,0.904,1.026,14.183
6431670,K03534.01,KOI,0.0,FALSE POSITIVE,29.91133406,7.26916,354000.0,0.704,0.785,16.128
6432059,K01229.01,KOI,0.0,FALSE POSITIVE,0.76973817,2.5,1490.0,1.077,0.974,14.84
6432345,K02757.01,KOI,1.0,CONFIRMED,234.635652,6.965,869.0,0.885,0.867,14.607
6435936,K00854.01,KOI,1.0,CONFIRMED,56.0560754,4.685,1630.0,0.491,0.503,15.849
6436029,K02828.01,KOI,1.0,CONFIRMED,59.4969009,5.404,1260.0,0.833,0.8,15.768
6436505,K06707.02,KOI,0.0,FALSE POSITIVE,24.7222403,4.53,290.0,0.778,0.871,15.857
6437226,K04531.01,KOI,0.0,FALSE POSITIVE,372.62637,18.52,542.0,0.993,1.101,15.412
6437617,K04564.01,KOI,0.0,FALSE POSITIVE,293.60581,11.07,165.0,1.064,1.149,14.279
6437993,K06708.01,KOI,0.0,FALSE POSITIVE,1.39797542,9.06,43.2,0.761,0.725,12.763
6438099,K02976.01,KOI,1.0,CANDIDATE,21.61313362,1.52,818.0,0.632,0.701,15.862
6438379,K04785.01,KOI,0.0,FALSE POSITIVE,389.14115,7.93,347.0,0.894,0.933,14.534
6441738,K01246.01,KOI,1.0,CANDIDATE,19.03723442,3.3882,401.0,2.892,1.017,14.898
6442246,K06709.01,KOI,0.0,FALSE POSITIVE,2.2127498,3.054,22.7,1.405,0.92,13.386
6442340,K00664.01,KOI,1.0,CONFIRMED,13.13747785,4.8655,213.0,1.143,0.982,13.484
6442377,K00176.01,KOI,1.0,CONFIRMED,30.22910274,6.6751,443.0,1.518,1.296,13.432
6442602,K07778.01,KOI,0.0,FALSE POSITIVE,0.56678228,4.725,147.0,0.749,0.742,15.53
6442735,K05283.01,KOI,1.0,CANDIDATE,18.7821603,5.573,77.2,0.94,0.991,14.043
6443093,K05284.01,KOI,1.0,CANDIDATE,389.316341,5.49,2600.0,0.958,0.921,14.57
6443274,K07567.01,KOI,1.0,CANDIDATE,608.20572,13.63,554.0,0.646,0.668,15.059
6443392,K06710.01,KOI,0.0,FALSE POSITIVE,0.776976021,1.95401,21200.0,1.042,1.046,12.723
6444896,K03138.02,KOI,1.0,CONFIRMED,19.5352551,1.013,1730.0,0.118,0.096,17.131
6445531,K07779.01,KOI,0.0,FALSE POSITIVE,1.71024931,2.833,98.6,1.171,1.241,15.761
6447326,K06711.01,KOI,0.0,FALSE POSITIVE,4.3206933,50.68,148.0,1.031,1.091,15.604
6447372,K05285.01,KOI,0.0,FALSE POSITIVE,405.32064,7.77,562.0,0.574,0.575,14.955
6448768,K06712.01,KOI,0.0,FALSE POSITIVE,16.48679636,7.06797,48900.0,2.097,1.162,13.645
6448890,K01241.01,KOI,1.0,CONFIRMED,21.4054422,11.721,409.0,4.361,1.381,12.44
6449291,K06713.01,KOI,0.0,FALSE POSITIVE,5.7768734,5.762,71.0,2.162,1.065,13.712
6449358,K06147.01,KOI,0.0,FALSE POSITIVE,5.776794344,6.33505,122000.0,3.601,2.153,11.61
6449552,K06714.01,KOI,0.0,FALSE POSITIVE,20.14880771,8.52557,527000.0,0.918,0.862,14.904
6451125,K08121.01,KOI,0.0,FALSE POSITIVE,72.6549842,5.503,389.0,1.96,1.181,13.492
6451368,K07780.01,KOI,1.0,CANDIDATE,5.3360574,3.877,54.7,2.032,1.267,12.691
6451936,K00511.01,KOI,1.0,CONFIRMED,8.00579096,3.0549,630.0,0.935,0.793,14.209
6452742,K06715.01,KOI,0.0,FALSE POSITIVE,0.687772143,2.56725,40400.0,0.933,0.821,14.726
64531556,64531556,TOI,0.0,FP,7.8127906,6.304,8120.0,2.38,0.974,11.7018
64553698,64553698,TOI,0.0,FP,8.6795072,3.628,10160.0,1.14,0.974,10.1799
6461675,K05286.01,KOI,0.0,FALSE POSITIVE,342.830882,3.826,451.0,5.205,0.821,12.739
6461850,K03054.01,KOI,0.0,FALSE POSITIVE,0.544962596,1.085,248.0,0.639,0.713,15.966
6462863,K00094.01,KOI,1.0,CONFIRMED,22.34296483,6.66405,5610.0,1.331,1.106,12.205
6462874,K01231.01,KOI,0.0,FALSE POSITIVE,22.34293693,7.0813,2690.0,0.58,0.565,15.719
6463499,K04163.01,KOI,0.0,FALSE POSITIVE,94.446856,7.502,436.0,2.478,1.201,13.939
6464285,K06716.01,KOI,0.0,FALSE POSITIVE,0.843651274,2.80468,305000.0,0.695,0.665,13.826
6466939,K06717.01,KOI,0.0,FALSE POSITIVE,1.142946648,3.40234,413000.0,0.608,0.603,14.454
6467363,K02840.01,KOI,1.0,CANDIDATE,3.67936863,3.47,85.9,0.848,0.781,13.884
6468138,K01826.01,KOI,1.0,CONFIRMED,134.2520474,9.0636,832.0,1.2,0.991,13.35
6468337,K01620.01,KOI,0.0,FALSE POSITIVE,0.959853772,1.9163,55.8,1.653,1.056,11.787
6468904,K04743.01,KOI,0.0,FALSE POSITIVE,49.5387264,2.238,741.0,0.747,0.835,14.94
6468938,K06718.01,KOI,0.0,FALSE POSITIVE,7.217010987,4.4215,78700.0,1.211,0.943,13.272
6469946,K07781.01,KOI,0.0,FALSE POSITIVE,0.715802309,1.5586,2210.0,0.757,0.841,15.579
6470149,K01230.01,KOI,0.0,FALSE POSITIVE,165.739861,24.9393,7340.0,6.836,1.663,12.263
6470516,K03705.01,KOI,0.0,FALSE POSITIVE,2.080431782,7.4997,894000.0,2.115,1.79,16.448
6470521,K03701.01,KOI,0.0,FALSE POSITIVE,2.08043378,7.708,6860.0,1.119,1.147,13.858
6470917,K01690.01,KOI,0.0,FALSE POSITIVE,1.506019633,2.408,137.0,0.896,0.833,15.005
6471021,K00372.01,KOI,1.0,CONFIRMED,125.6291479,9.108,7840.0,1.111,0.972,12.391
6471229,K06719.01,KOI,0.0,FALSE POSITIVE,1.75251585,3.489,126.0,0.844,0.932,13.978
6471230,K06720.01,KOI,0.0,FALSE POSITIVE,1.752450163,3.0255,55.5,0.99,0.827,13.294
647636934,647636934,TOI,1.0,PC,1.5503072,2.3242495,4601.821312,1.98568,0.974,12.5715
64836837,64836837,TOI,0.0,FP,10.9115374,3.269,1039.0,3.37,0.974,9.8115
64837857,64837857,TOI,1.0,PC,20.3292125,6.584,10524.0,1.37,0.974,10.0252
648958344,648958344,TOI,1.0,PC,2.3079651,2.064,1650.0,1.077,0.974,11.7332
64938667,64938667,TOI,1.0,PC,3.1988858,3.4044306,12106.57045,1.7076499,0.974,13.1611
6497146,K03284.01,KOI,1.0,CONFIRMED,35.2330694,3.674,353.0,0.524,0.554,14.467
6499453,6499453,TOI,1.0,PC,7.4323882,2.7759349,838.3306849,1.30646,0.974,11.1971
6500206,K02451.01,KOI,0.0,FALSE POSITIVE,13.37499553,1.639,458.0,0.961,0.852,14.738
6501635,K00560.01,KOI,1.0,CONFIRMED,23.67513153,4.647,980.0,0.781,0.869,14.721
6504534,K03152.01,KOI,0.0,FALSE POSITIVE,28.16261258,3.19576,37800.0,0.761,0.734,14.216
6504954,K01790.01,KOI,1.0,CONFIRMED,130.3543929,6.474,5130.0,1.015,1.089,15.254
6507334,K08122.01,KOI,1.0,CANDIDATE,54.75388384,2.0865,442.0,1.047,1.104,14.84
6507427,K02455.01,KOI,0.0,FALSE POSITIVE,4.74254518,1.023,306.0,1.007,1.111,14.413
6507433,K03815.01,KOI,1.0,CANDIDATE,4.7425521,1.11,3580.0,1.053,1.15,15.432
6508221,K00416.01,KOI,1.0,CONFIRMED,18.20795835,3.7965,1600.0,0.738,0.826,14.29
6508734,K07568.01,KOI,0.0,FALSE POSITIVE,480.03759,16.25,717.0,0.43,0.451,15.644
6509282,K05287.01,KOI,1.0,CANDIDATE,3.98916186,1.913,318.0,16.187,3.192,13.56
6511182,K05288.01,KOI,1.0,CANDIDATE,29.5632952,1.562,533.0,0.828,0.913,15.684
6515335,K04074.01,KOI,0.0,FALSE POSITIVE,185.53285,31.46,877.0,0.87,0.965,15.692
6515722,K03818.01,KOI,0.0,FALSE POSITIVE,1.908525084,4.169,219.0,2.471,2.294,11.721
6516185,K02445.01,KOI,1.0,CANDIDATE,47.3659328,7.929,757.0,0.902,0.902,15.817
6516529,K08123.01,KOI,0.0,FALSE POSITIVE,379.42818,11.24,404.0,0.945,1.0,13.782
6516874,K03824.01,KOI,0.0,FALSE POSITIVE,0.916326699,3.1427,96400.0,0.972,1.053,15.896
6517064,K05289.01,KOI,1.0,CANDIDATE,181.81214,16.164,475.0,0.925,1.008,14.94
6517200,K05290.01,KOI,1.0,CANDIDATE,435.50635,34.16,554.0,0.882,0.98,15.667
6517255,K05291.01,KOI,1.0,CANDIDATE,525.560452,2.327,1200.0,3.796,1.343,13.795
6519865,K07782.01,KOI,0.0,FALSE POSITIVE,0.566813677,2.458,61.2,0.966,1.043,15.644
6520519,K04749.01,KOI,1.0,CANDIDATE,1.97650073,1.788,113.0,0.923,1.015,15.608
6520753,K04504.01,KOI,1.0,CANDIDATE,4.13029832,2.461,325.0,0.81,0.864,15.956
6521045,K00041.02,KOI,1.0,CONFIRMED,6.88707073,4.4679,68.7,1.474,1.05,11.197
6521174,K06721.01,KOI,0.0,FALSE POSITIVE,8.27923132,2.355,165.0,0.847,0.946,15.197
65212867,65212867,TOI,1.0,PC,6.9989206,3.953,2840.0,2.7,0.974,8.87759
6521526,K08124.01,KOI,0.0,FALSE POSITIVE,103.039788,14.197,1370.0,0.581,0.582,15.084
6521542,K06722.01,KOI,0.0,FALSE POSITIVE,2.212877035,4.66961,376000.0,1.0,0.927,14.28
6522124,K05292.01,KOI,0.0,FALSE POSITIVE,43.60012467,1.48,1490.0,1.077,0.974,15.385
6522242,K00855.01,KOI,1.0,CONFIRMED,41.40831669,5.0264,22800.0,0.747,0.786,15.196
6522353,K06723.01,KOI,0.0,FALSE POSITIVE,0.845097627,1.873,86.5,0.783,0.896,15.685
6522745,K04574.01,KOI,0.0,FALSE POSITIVE,17.4453935,6.39,502.0,1.063,1.118,15.954
6522750,K06724.01,KOI,0.0,FALSE POSITIVE,17.44564047,6.08966,334000.0,0.945,0.984,11.23
6522824,K04882.01,KOI,0.0,FALSE POSITIVE,17.4453133,5.14,328.0,3.04,0.881,15.807
6523058,K04549.01,KOI,1.0,CANDIDATE,2.0481582,1.899,183.0,0.86,0.955,15.98
6523216,K06725.01,KOI,0.0,FALSE POSITIVE,14.31315739,8.90236,21600.0,2.379,1.041,13.254
6523351,K03117.01,KOI,1.0,CANDIDATE,6.06664931,1.962,65.3,0.892,0.963,13.163
6525106,K04483.01,KOI,0.0,FALSE POSITIVE,1.71028117,2.61,112.0,0.855,0.945,15.422
6525185,K02568.01,KOI,0.0,FALSE POSITIVE,1.71030803,2.718,216.0,0.9,0.998,15.862
6525193,K02653.01,KOI,0.0,FALSE POSITIVE,1.710279417,2.252,229.0,1.023,1.132,15.795
6525196,K05293.01,KOI,0.0,FALSE POSITIVE,1.710299164,3.92227,157000.0,1.006,0.896,10.154
6525209,K03479.01,KOI,0.0,FALSE POSITIVE,75.13194883,20.8729,122000.0,0.729,0.747,14.658
6525249,K02197.01,KOI,0.0,FALSE POSITIVE,1.710316235,3.614,409.0,1.096,1.193,15.961
6525280,K04277.01,KOI,0.0,FALSE POSITIVE,1.710319812,2.983,43.6,0.825,0.831,13.388
6525398,K05294.01,KOI,0.0,FALSE POSITIVE,252.04444,5.13,1500.0,0.664,0.673,15.884
6525946,K02093.01,KOI,1.0,CANDIDATE,6.78341325,3.5437,501.0,8.769,0.763,15.357
6526377,K05295.01,KOI,0.0,FALSE POSITIVE,1.39508873,2.09,1490.0,1.077,0.974,11.809
6526710,K00856.01,KOI,1.0,CANDIDATE,39.74893077,7.3051,15200.0,0.964,1.041,15.344
6527016,K07783.01,KOI,0.0,FALSE POSITIVE,0.542636318,1.2536,74.6,1.633,0.888,14.458
6527050,K07569.01,KOI,0.0,FALSE POSITIVE,0.87985197,1.3,1490.0,1.077,0.974,15.867
6527078,K04657.01,KOI,1.0,CANDIDATE,7.57600886,3.361,49.0,0.774,0.848,13.241
6527229,K05296.01,KOI,0.0,FALSE POSITIVE,200.79976,7.6419,92600.0,0.916,1.008,15.814
6528141,K04340.01,KOI,0.0,FALSE POSITIVE,2.022658,3.343,136.0,0.967,1.045,15.572
6528464,K00270.01,KOI,1.0,CONFIRMED,12.58229808,6.375,119.0,1.423,0.911,11.411
6531143,K07784.01,KOI,0.0,FALSE POSITIVE,19.4444573,5.509,182.0,1.081,1.132,15.835
6531485,K06726.01,KOI,0.0,FALSE POSITIVE,0.676990194,1.69459,20500.0,0.816,0.903,15.553
6531491,K01237.01,KOI,0.0,FALSE POSITIVE,14.32407216,4.6577,2050.0,1.039,1.116,15.609
6531496,K03646.02,KOI,0.0,FALSE POSITIVE,0.512869432,4.015,2310.0,0.895,0.99,16.095
6531617,K07785.01,KOI,1.0,CANDIDATE,433.220461,2.725,725.0,0.777,0.727,14.546
6531801,K06727.01,KOI,0.0,FALSE POSITIVE,0.515875396,1.21,1770.0,1.38,1.32,13.591
65347776,65347776,TOI,0.0,FP,25.86696,4.923,2240.0,0.8,0.974,10.9166
65416038,65416038,TOI,1.0,PC,15.6062307,3.6444849,659.0717891,0.816585,0.974,10.6617
6541920,K00157.05,KOI,1.0,CONFIRMED,118.3786735,9.5574,1080.0,1.046,0.921,13.709
6543192,K05297.01,KOI,1.0,CANDIDATE,8.0906952,2.648,82.4,0.902,0.928,14.441
6543645,K04679.01,KOI,0.0,FALSE POSITIVE,1.19550618,3.337,26.9,1.463,1.103,13.45
6543674,K05298.01,KOI,0.0,FALSE POSITIVE,1.195515364,6.08509,396000.0,2.264,1.15,13.535
6543682,K06728.01,KOI,0.0,FALSE POSITIVE,1.195516859,6.17216,514000.0,1.0,1.0,13.908
6543683,K03769.01,KOI,0.0,FALSE POSITIVE,1.195515251,5.0834,8050.0,1.155,0.909,13.998
6543893,K01627.01,KOI,1.0,CONFIRMED,10.29674097,2.7292,1010.0,1.797,1.294,15.767
65440953,65440953,TOI,1.0,PC,0.8746494,1.576,1910.0,0.81,0.974,12.4829
65446983,65446983,TOI,1.0,PC,9.9908116,3.566,4620.0,2.02,0.974,10.7043
